"id","Product Title","Product Price","Product Original Price","Product Discount","Product URL","Product Image","Product Rating","Store Name","Store URL","Store ID","Total Sales","Ship From","Store Member ID","Trade Info","Sold Count","Shipping","Launch Time","Company Name"
"3256811915378552","Blue Maltose Squishy Toy, Soft Simulated Transparent Slow Rising Sensory Fidget, Anti Stress Decompression Toy","US $20.15","US $47.18","57%","https://aliexpress.com/item/3256811915378552.html","https://ae-pic-a1.aliexpress-media.com/kf/S2c37da43d5bf42438f16d332df83bd02h.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","10,000+ sold","10000","Free","2026-04-16 0:00:00","Not Available"
"3256811752028966","3D Cartoon Cube Squishy Toy, Slow Rising Simulation Cube Squeeze Toy, Soft Sensory Stress Ball Fidget Toy for Kids Adults Gift","US $5.90","US $13.40","55%","https://aliexpress.com/item/3256811752028966.html","https://ae-pic-a1.aliexpress-media.com/kf/S21ac5c0d977543f09bcad086e3a1838cJ.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","10,000+ sold","10000","Free","2026-03-27 0:00:00","Not Available"
"3256811986668906","Marble Swirl Squishy Fidget Toy StressRelief Hand Squeeze Toy Portable SealedSensory Toys Anti Anxiety Hand ExerciseFidget Gifts","US $4.02","US $9.84","59%","https://aliexpress.com/item/3256811986668906.html","https://ae-pic-a1.aliexpress-media.com/kf/S48c97c1969964a5cb676bf27d9c9e8108.png","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","10,000+ sold","10000","Free","2026-04-25 0:00:00","Not Available"
"3256812252479335","Squishy Soap Stress Relief Sensory Fidget Toys Squishy Soft Simulated Soap Squeeze Toy Anti-Stress Slow Rebound Squeeze Pinch","US $6.13","US $12.26","50%","https://aliexpress.com/item/3256812252479335.html","https://ae-pic-a1.aliexpress-media.com/kf/Sd1dec64fcdc94f6f81a88ebe290ff8f6s.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","10,000+ sold","10000","Free","2026-06-03 0:00:00","Not Available"
"3256811990993317","Ice Cube Squishy Fidget Toy, Soft Resilient Stress Relief Squeeze Cube Toy, Automatic Rebound Sensory Anxiety Relief Toy, Non-Toxic Portable Desk Fidget Nee Doh Cube for Kids Adults Classroom Office Relax Gift Random Multicolor Pudding Toy","US $5.81","US $15.84","63%","https://aliexpress.com/item/3256811990993317.html","https://ae-pic-a1.aliexpress-media.com/kf/Sa9e6f38c157849a1a4cf3476dc68eacfh.png","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","10,000+ sold","10000","Free","2026-04-25 0:00:00","Not Available"
"3256812188052198","Handmade Crispy Mango Stress Ball Squeeze Toy, Color-Changing Mango Squishy Fidget Ball, ASMR Sensory Stress Relief Toy","US $5.53","US $12.28","54%","https://aliexpress.com/item/3256812188052198.html","https://ae-pic-a1.aliexpress-media.com/kf/Sd654a0917aad4b68ad14f63ff5992179N.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","10,000+ sold","10000","Free","2026-05-25 0:00:00","Not Available"
"3256812035471701","Blue Maltose Squishy Toy, Cute Mochi Anti Stress Fidget, Soft Simulated Transparent Ball Quick Rebound Decompression Toy","US $19.69","US $49.22","59%","https://aliexpress.com/item/3256812035471701.html","https://ae-pic-a1.aliexpress-media.com/kf/Sca45272ab350499c8508b0dc29db0494t.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","10,000+ sold","10000","Free","2026-05-03 0:00:00","Not Available"
"3256812035537422","Kawaii Pink Bread Squeeze Toy, Slow Rising Scented Squishy with Honey Cream Aroma, Soft Sensory Fidget Toy for Stress Relief, Valentine Easter Gift for Girls Teens (Random)","US $5.90","US $14.66","59%","https://aliexpress.com/item/3256812035537422.html","https://ae-pic-a1.aliexpress-media.com/kf/S34b4f1d2cc4e4d87905f2befbf66ce23t.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","10,000+ sold","10000","Free","2026-05-03 0:00:00","Not Available"
"3256811755335453","2pcs Colorful Taba Grass Ball Squishy Toy Slow Rising Maltose Gel Squeeze Toy Textured Fidget Stress Ball ADHD Anxiety Relief Kids Adults Office Desk Decor Birthday Christmas Halloween Thanksgiving New Year Party Favors Gift Stocking Stuffers","US $5.72","US $14.99","61%","https://aliexpress.com/item/3256811755335453.html","https://ae-pic-a1.aliexpress-media.com/kf/Sb89a64b0e8464176a4d764a831af0e01K.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","10,000+ sold","10000","Free","2026-03-27 0:00:00","Not Available"
"3256811990979396","1PC TPR Soft Pinch Sensory Squishy Stress Relax Squeeze Toy, Adult Entertainment Game, Office Party Favors Festival Gifts","US $19.38","US $48.23","59%","https://aliexpress.com/item/3256811990979396.html","https://ae-pic-a1.aliexpress-media.com/kf/S935f315594a240c19b55f077ea02601dG.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","10,000+ sold","10000","Free","2026-04-25 0:00:00","Not Available"
"3256811843511007","1PC Super Soft Butter Toast Squishy Toy, Slow Rising Bread Squeeze Toy, Sensory Fidget for Stress Relief, Cute Desktop Decor Gift","US $4.99","US $12.42","59%","https://aliexpress.com/item/3256811843511007.html","https://ae-pic-a1.aliexpress-media.com/kf/S9cf4102617224d7da36650bc3743f953k.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","10,000+ sold","10000","Free","2026-04-07 0:00:00","Not Available"
"3256811986650984","Adult Sensory Stress Squeeze Toy Squishy Relax Toys Durable PU Material for Classroom Office Party Favors Entertainment Games","US $8.50","US $21.54","60%","https://aliexpress.com/item/3256811986650984.html","https://ae-pic-a1.aliexpress-media.com/kf/S38b6e92290e44a94a1962a4296448a3fv.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","10,000+ sold","10000","Free","2026-04-25 0:00:00","Not Available"
"3256812076693937","Soft Slow Rising Squishy Ball, Anti-Stress Decompression Fidget Toy for Adults & Kids, Sensory Stress Relief Gift for Office Home","US $19.52","US $48.56","59%","https://aliexpress.com/item/3256812076693937.html","https://ae-pic-a1.aliexpress-media.com/kf/S16b0235cba4f449ba8313ee3507e65f09.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","10,000+ sold","10000","Free","2026-05-09 0:00:00","Not Available"
"3256812332955200","10Pcs Cute White Bear Mochi Squishies Set Soft Doughy Squeeze Animal Toy Kawaii Mini Sensory Fidget Pack Decompression Anti Stress Toys Kids Student Classroom Prizes School Rewards Birthday Christmas Stocking Stuffers Easter Basket Fillers Halloween","US $5.61","US $14.66","61%","https://aliexpress.com/item/3256812332955200.html","https://ae-pic-a1.aliexpress-media.com/kf/Sdc8e131bf9fe425198b6bfc4c43c7de5Y.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","5,000+ sold","5000","Free","2026-06-15 0:00:00","Not Available"
"3256812247887056","New Maltose Cage Squishy Toy Moldable Slow Rising Squeeze Ball High Plasticity Dough-Like Venting Toy Sensory Fidget Toy for Kids Adults Stress Relief","US $6.16","US $14.01","55%","https://aliexpress.com/item/3256812247887056.html","https://ae-pic-a1.aliexpress-media.com/kf/S2af325e7e3064b8d898d9fcf72dede54I.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","5,000+ sold","5000","Free","2026-06-03 0:00:00","Not Available"
"3256812031920937","2026 Nee-Doh Nice Cube Stress Cube Squishy Fidget Kids Adults - Glow in The Dark Whale Squish Toy SensoryStress Balls","US $5.69","US $15.00","62%","https://aliexpress.com/item/3256812031920937.html","https://ae-pic-a1.aliexpress-media.com/kf/Sef95e76d88324f5a8072046ae21a9f8e2.png","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","5,000+ sold","5000","Free","2026-05-03 0:00:00","Not Available"
"3256812072127207","Random Slow Rising Squishy Set, Cheese Bun Dumpling Bread Bear Squeeze Toys, Sensory Stress Relief for Adults","US $19.06","US $48.20","60%","https://aliexpress.com/item/3256812072127207.html","https://ae-pic-a1.aliexpress-media.com/kf/S4317fc8ce37b4468a3a8c9556a1f3dcai.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","5,000+ sold","5000","Free","2026-05-09 0:00:00","Not Available"
"3256812072302663","Cloud Shaped Gradient Bread Squishy Toy, Realistic Fluffy Bakery Fake Food Stretchable Squeeze Fidget Toy, Golden Yellow Bun Stress Relief Anti-Anxiety Vent Sensory Squishy Toy,Bakery Theme Birthday Party Favor Gift for Kids Teens Girls Adults","US $5.12","US $15.33","66%","https://aliexpress.com/item/3256812072302663.html","https://ae-pic-a1.aliexpress-media.com/kf/Sdebd5d6d939c43e489b48ebe3589352cm.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","5,000+ sold","5000","Free","2026-05-09 0:00:00","Not Available"
"3256812031920957","Curiosities Sugar Swaps Squishie Large Sparkly Squishy Toys Squeezing,Collecting & Trading,","US $5.23","US $12.84","59%","https://aliexpress.com/item/3256812031920957.html","https://ae-pic-a1.aliexpress-media.com/kf/S268b1d14437749cd809dcd5995c6f0288.png","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","5,000+ sold","5000","Free","2026-05-03 0:00:00","Not Available"
"3256812076837421","Schylling Needoh Nice Cube Sensory Nice-Sicle Stress Relief Squishy Cube Anti-Anxiety Squeeze Object For Focus ADHD Population","US $16.76","US $38.77","56%","https://aliexpress.com/item/3256812076837421.html","https://ae-pic-a1.aliexpress-media.com/kf/S48745213d1b1453598f4788daf198a8cp.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","5,000+ sold","5000","Free","2026-05-09 0:00:00","Not Available"
"3256812247922916","Schylling Needoh Atomic Stress Relief Ball squishies toy blind box Adult Party Gift Tool stress relief toy fidget toys","US $16.29","US $37.48","56%","https://aliexpress.com/item/3256812247922916.html","https://ae-pic-a1.aliexpress-media.com/kf/S44c6fa43fa2e46058d74941c1c40024ao.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","5,000+ sold","5000","Free","2026-06-03 0:00:00","Not Available"
"3256812184412699","Squishy Simulated Square Bread Squeeze Toy Stress Relief Slow Rising Small Toast Sensory Fidget Toys for Anxiety ADHD Kids Adult","US $20.04","US $49.86","59%","https://aliexpress.com/item/3256812184412699.html","https://ae-pic-a1.aliexpress-media.com/kf/S3b428b0ccde749d7b464688a164d5b75L.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","5,000+ sold","5000","Free","2026-05-25 0:00:00","Not Available"
"3256812407842177","Cute Food Series Spitting Bubbles Squishy Squeeze Toys Anxiety Stress Relief Sensory Antistress Toys For Adults Kids Toys Gifts","US $5.55","US $12.76","56%","https://aliexpress.com/item/3256812407842177.html","https://ae-pic-a1.aliexpress-media.com/kf/Sff6db65c0b61460bba946bdb61341c1fB.png","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","5,000+ sold","5000","Free","2026-06-25 0:00:00","Not Available"
"3256812408041596","2026 New Rilakkuma Silicone Bear Carrot Squeeze Slow Rebound Portable Stress Relief Toy Squishy Toys Squishies","US $4.91","US $14.67","66%","https://aliexpress.com/item/3256812408041596.html","https://ae-pic-a1.aliexpress-media.com/kf/S09b203a91c1e4befa9c250bcbeebe5c0Y.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","5,000+ sold","5000","Free","2026-06-25 0:00:00","Not Available"
"3256812122297564","New Teenie Cool Cats 4 Pack Adorable Mini Cat Fidget Toys Soft Squishy Stress Relief Sensory Squeeze Toys For Adults","US $8.81","US $19.49","54%","https://aliexpress.com/item/3256812122297564.html","https://ae-pic-a1.aliexpress-media.com/kf/S5133e23ee89c4d1299047b893c89934cs.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","4,000+ sold","4000","Free","2026-05-15 0:00:00","Not Available"
"3256812288596689","Handmade Watermelon Slushy Squishy Toy Soft Slow Rebound Stress Relief Squeeze Toy Realistic Fruit Simulation Model Adult Gift","US $19.57","US $48.68","59%","https://aliexpress.com/item/3256812288596689.html","https://ae-pic-a1.aliexpress-media.com/kf/S7261fbd631384c97a469f70f0bdad7b2u.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","4,000+ sold","4000","Free","2026-06-09 0:00:00","Not Available"
"3256812332961155","100+ Pieces Assorted Squishy Figures Blind Box Surprise Toys, Slow Rising Soft Fidget Toys Featuring Giant Gorilla, Moai Head, P","US $19.19","US $42.18","54%","https://aliexpress.com/item/3256812332961155.html","https://ae-pic-a1.aliexpress-media.com/kf/Sd861df689ef544daa334a2dbfbbbb82ek.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","4,000+ sold","4000","Free","2026-06-17 0:00:00","Not Available"
"3256812252441424","Soft Slow Rising Toast Squishy Sensory Stress Relief Fidget Toy Sticky Squeeze Cute Novelty Gift for Kids Adults","US $3.98","US $11.92","66%","https://aliexpress.com/item/3256812252441424.html","https://ae-pic-a1.aliexpress-media.com/kf/Sccc88df8f5f24b87bf47d558b3d21d59b.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","4,000+ sold","4000","Free","2026-06-03 0:00:00","Not Available"
"3256812293206224","Moist Strawberry Milk Chocolate Cake Bread Squishy Toys Slow Rising Fidget Toy Sensory for Stress Relief Squeeze for Kids Adults","US $5.80","US $13.18","55%","https://aliexpress.com/item/3256812293206224.html","https://ae-pic-a1.aliexpress-media.com/kf/Sc4e486665e7d4d1b94eb129a909b78035.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","4,000+ sold","4000","Free","2026-06-09 0:00:00","Not Available"
"3256812076751698","The Rainbow Bead Pressure Reducing Ball Squishy Fidget Toys Funny Stress Reliever Reduce Pressure Prop for Childrens and Adults","US $3.47","US $6.95","50%","https://aliexpress.com/item/3256812076751698.html","https://ae-pic-a1.aliexpress-media.com/kf/Se7f58b422c284318959ac40d4e5b90a31.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","4,000+ sold","4000","Free","2026-05-09 0:00:00","Not Available"
"3256811621510163","Pinch Squeeze Squishy Simulated Milk Bread Non-Toxic Stress Relief Slow Rising Toy Gifts Super Soft Sensory Fidget","US $5.66","US $12.86","55%","https://aliexpress.com/item/3256811621510163.html","https://ae-pic-a1.aliexpress-media.com/kf/S0bd7334217dc414982d69603ff6a9720c.png","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","3,000+ sold","3000","Free","2026-03-06 0:00:00","Not Available"
"3256812076642074","1Pc Grape Cube Squishy Toy Soft Gel Squeeze Fidget Ball Fingertip Sensory Anti Stress Decompression Desk Ornament Classroom Reward Christmas Halloween Thanksgiving Gift Random Color","US $6.02","US $14.99","59%","https://aliexpress.com/item/3256812076642074.html","https://ae-pic-a1.aliexpress-media.com/kf/Sc72e558c70b24c8f8e6d71d537205243e.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","3,000+ sold","3000","Free","2026-05-09 0:00:00","Not Available"
"3256812252399552","Squishy Stress Ball, Food Shaped Moldable Non-Bounce, Soft Slow Rising ASMR Sensory Fidget Toy for Kids Adults Gift","US $20.95","US $51.35","59%","https://aliexpress.com/item/3256812252399552.html","https://ae-pic-a1.aliexpress-media.com/kf/Sda7680a9b1be4d5d8b694f4eeee4535aZ.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","3,000+ sold","3000","Free","2026-06-03 0:00:00","Not Available"
"3256812252501291","1pcs Stretchy Shark/Dolphin Squeeze Balls, Stress Relief Toys, Stretchable Squeeze Balls, Squeeze Stress Balls, Birthday Party Favors, Swimming Pool Toys, Piñata Fillers, Random Styles","US $4.81","US $10.95","56%","https://aliexpress.com/item/3256812252501291.html","https://ae-pic-a1.aliexpress-media.com/kf/S284afedd7786402198643447092fb00d9.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","3,000+ sold","3000","Free","2026-06-03 0:00:00","Not Available"
"3256812252415453","Soap Ball Squishy Soap Stress Ball Fidget Toy Crunchy Squeeze Ball Round Blocks Filled ASMR Anti Stress Toys for Adults","US $7.21","US $16.38","55%","https://aliexpress.com/item/3256812252415453.html","https://ae-pic-a1.aliexpress-media.com/kf/Sa6611748bd6b414ba95c211a7388fd0dx.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","3,000+ sold","3000","Free","2026-06-03 0:00:00","Not Available"
"3256811844336106","Cute Hamburger Squishy Stress Relief Toy Soft Mochi Squeeze Fidget Toy 8cm Simulated Burger Anti Anxiety Squeeze Toy Desk Decor Funny Gift for Kids Adults","US $6.16","US $15.32","59%","https://aliexpress.com/item/3256811844336106.html","https://ae-pic-a1.aliexpress-media.com/kf/S75e244234b8f4686a69b81fbc38cfb4dp.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","3,000+ sold","3000","Free","2026-04-07 0:00:00","Not Available"
"3256812248044583","New Smushers Squishy Pinch Slow Rebound Soft Decompression Pressure Ball Office Home Decoration Children Adult Funny Gifts","US $14.66","US $32.59","55%","https://aliexpress.com/item/3256812248044583.html","https://ae-pic-a1.aliexpress-media.com/kf/S03abeeff0bde482c9e6a707b4506e639P.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","3,000+ sold","3000","Free","2026-06-03 0:00:00","Not Available"
"3256812252253926","1PC Water-Filled Potato Squishy Toy, Soft Slow Rising Stress Ball, Liquid Sensory Fidget for Anxiety Relief, Cute Gift for Friends","US $6.75","US $15.00","55%","https://aliexpress.com/item/3256812252253926.html","https://ae-pic-a1.aliexpress-media.com/kf/Sf456cbf5157942e2bd4a2e29c0b0f906c.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","3,000+ sold","3000","Free","2026-06-03 0:00:00","Not Available"
"3256812333198501","Moldable Squishy Pearl Coconut Oil Squeeze Toy Moldable Stress Ball Squishy Toy Slow Rising Decompression Sensory Toy for Adult","US $5.84","US $14.34","59%","https://aliexpress.com/item/3256812333198501.html","https://ae-pic-a1.aliexpress-media.com/kf/S6e88dbe4cf5c4bdca7936126de5caa03w.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","2,000+ sold","2000","Free","2026-06-15 0:00:00","Not Available"
"3256812293299953","Cute Fried Egg Toast Squishy Slow Rising Stress Relief Toy, Soft Squeeze Bread Fidget Toy, Funny Simulation Food Decompression Squishies, Kids Adults Anxiety Relief Sensory Toy, Novelty Christmas Birthday Gift Decor","US $5.80","US $17.34","66%","https://aliexpress.com/item/3256812293299953.html","https://ae-pic-a1.aliexpress-media.com/kf/Se9d1247f7b2b4475a9d4bd915c1c7386M.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","2,000+ sold","2000","Free","2026-06-09 0:00:00","Not Available"
"3256812184293100","Cute Transparent Octopus Squishy Stress Relief Toy with Sequins Pearls, Soft Squeeze Fidget Sensory Toy for Adults Kids, Portable Animal Decompression Squeeze Ball Gift for Office Home Party","US $5.13","US $11.67","55%","https://aliexpress.com/item/3256812184293100.html","https://ae-pic-a1.aliexpress-media.com/kf/S8b6309f0622f43e8b48afe82f195eda4m.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","2,000+ sold","2000","Free","2026-05-25 0:00:00","Not Available"
"3256812247884991","Realistic Mashed Potato Squishy Ball, Textured Soft Slow Rising, Crinkle Sound ASMR Stress Relief Squeeze Fidget Toy for Adults","US $18.64","US $43.40","57%","https://aliexpress.com/item/3256812247884991.html","https://ae-pic-a1.aliexpress-media.com/kf/S83f129aef45249989ee8c7b46fae9b9eL.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","2,000+ sold","2000","Free","2026-06-03 0:00:00","Not Available"
"3256812184454646","Realistic Peeled Banana Squishy Toy, Soft Stress Relief Squeeze Ball Unique Fruit Themed Gift for Singles","US $4.83","US $13.44","64%","https://aliexpress.com/item/3256812184454646.html","https://ae-pic-a1.aliexpress-media.com/kf/S51e44be3c0d444c99e7fc48d0fa7a3f1P.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","2,000+ sold","2000","Free","2026-05-25 0:00:00","Not Available"
"3256812247940800","Realistic Bread Shaped Squishy Toy 1Pc, Jumbo Soft Slow Rising Food Squeeze Sensory Fidget Toy for Kids ADHD Stress Relief, Classroom Rewards Easter Gift","US $4.90","US $12.82","61%","https://aliexpress.com/item/3256812247940800.html","https://ae-pic-a1.aliexpress-media.com/kf/S65ff039a4b264b22a82ebd3d5053f1ffT.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","2,000+ sold","2000","Free","2026-06-03 0:00:00","Not Available"
"3256812247920912","1PC Cute Octopus Squishy Toy, Slow Rising Bubble Squeeze Toy, Soft Sensory Fidget Stress Ball for Kids Adults, Birthday Party Favor","US $4.42","US $10.99","59%","https://aliexpress.com/item/3256812247920912.html","https://ae-pic-a1.aliexpress-media.com/kf/Sd47381daed4c402580ea482e083b49e6o.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","2,000+ sold","2000","Free","2026-06-03 0:00:00","Not Available"
"3256812288475024","Lunch Box Squishy JOKE Bear Kawaii Squishy Toys Bag Cute KEY Pendant Pinching Squeezeing Decompression Toy Party Birthday Gifts","US $3.87","US $8.80","56%","https://aliexpress.com/item/3256812288475024.html","https://ae-pic-a1.aliexpress-media.com/kf/S603d21e7676746d197ca562758520f70O.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","2,000+ sold","2000","Free","2026-06-09 0:00:00","Not Available"
"3256812247976765","2026 Hot Cute Cube & Ocean Squishy Blind Box, Random Surprise Squeeze Toys, 1Pcs Guaranteed Lucky Stress Relief Fidget Toy Set","US $8.40","US $20.37","58%","https://aliexpress.com/item/3256812247976765.html","https://ae-pic-a1.aliexpress-media.com/kf/S0602ab46c7b541fda1322836c000ff8fk.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","2,000+ sold","2000","Free","2026-06-03 0:00:00","Not Available"
"3256812252495307","Cute Yellow Chick Squishy Squeeze Toy Soft Stress Relief Fidget Plaything Ideal Holiday Party Gift For Children Adults Leisure Play","US $11.06","US $29.30","62%","https://aliexpress.com/item/3256812252495307.html","https://ae-pic-a1.aliexpress-media.com/kf/S0658048e1c894d0f8f6b0935d4a90d83H.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","1,000+ sold","1000","Free","2026-06-03 0:00:00","Not Available"
"3256812076783666","1Pc Random Ice Cube Snowflake Squishy Squeeze Toy Soft Slow Rising Sensory Fidget Calming Anti Stress Relief Anxiety Office Desk Classroom Prize Kids Adults Halloween Christmas Gift Party Favors Goody Bag Filler","US $4.80","US $14.34","66%","https://aliexpress.com/item/3256812076783666.html","https://ae-pic-a1.aliexpress-media.com/kf/S977c7d6d72404bd28e6f984260ab55e4F.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","1,000+ sold","1000","Free","2026-05-09 0:00:00","Not Available"
"3256812076657941","Slow Rebound Xylitol Squishy Ball, Handmade Sensory Fidget Toy, Stress Relief for ADHD, Hand Exercise & Focus","US $6.23","US $14.16","56%","https://aliexpress.com/item/3256812076657941.html","https://ae-pic-a1.aliexpress-media.com/kf/Seea9418a5ce44b4cb9e666581469f68dM.jpeg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","1,000+ sold","1000","Free","2026-05-09 0:00:00","Not Available"
"3256812332917227","1PC Liquid Motion Egg Yolk Squishy Toy, Soft Slow Rising Stress Ball with Bubble, Sensory Fidget for Anxiety Relief, Cute Desk Gift (Random Color)","US $5.24","US $15.67","66%","https://aliexpress.com/item/3256812332917227.html","https://ae-pic-a1.aliexpress-media.com/kf/Sfef0b37e97c94a95a2dad91162c49c31j.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","1,000+ sold","1000","Free","2026-06-15 0:00:00","Not Available"
"3256812072344471","1pc Soft Banana Pinch Toy,Taba Squishy Banana Stress Relief Toy,Squishy Desk Accessory For Anxiety & Relaxation, Fun Gift For Teens & Adults,Children's Party Favor, Gift Bag Filler,Relax Fidget Toy For Halloween, Thanksgiving,Christmas Gifts","US $4.57","US $12.04","62%","https://aliexpress.com/item/3256812072344471.html","https://ae-pic-a1.aliexpress-media.com/kf/S62c8c9d1b5034fc988a4fcd64a01d7418.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","1,000+ sold","1000","Free","2026-05-09 0:00:00","Not Available"
"3256812252226116","Cute Squishy Squeeze Toy Pig Dog Plush Stress Relief Fidget Toy Desktop Ornament Party Favor Gift For Adults","US $4.88","US $12.86","62%","https://aliexpress.com/item/3256812252226116.html","https://ae-pic-a1.aliexpress-media.com/kf/S6b127536c0af488d98b693fc69cfe97bY.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","1,000+ sold","1000","Free","2026-06-03 0:00:00","Not Available"
"3256812252463402","Taba Squishy Strawberry Blueberry Soufflé Stress Relief Toy Sensory Fidget Toys for Kids Adults Anxiety Relaxation, Squeeze Gift","US $5.47","US $12.16","55%","https://aliexpress.com/item/3256812252463402.html","https://ae-pic-a1.aliexpress-media.com/kf/S76124b62fddd49f08da12e01aebe72211.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","1,000+ sold","1000","Free","2026-06-03 0:00:00","Not Available"
"3256812076614149","Slow Rebound Capybara Squishy Toy, Malt Candy Mochi Fidget, Stress Relief Sensory Toy, Interactive Gift for All Ages","US $18.73","US $46.60","59%","https://aliexpress.com/item/3256812076614149.html","https://ae-pic-a1.aliexpress-media.com/kf/Sbfe40173b01945f0a06dedb98ae09b28T.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","1,000+ sold","1000","Free","2026-05-09 0:00:00","Not Available"
"3256811986718789","Squishy Blue Maltose Squeeze Toy Transparent Mochi Sensory Fidget Toy Coconut Oil Ball Slow-rebound Decompression Toy X-mas Gift","US $5.95","US $13.69","56%","https://aliexpress.com/item/3256811986718789.html","https://ae-pic-a1.aliexpress-media.com/kf/S05eb462178d642609b42f71d1fa7a663U.png","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","1,000+ sold","1000","Free","2026-04-25 0:00:00","Not Available"
"3256811986578676","1Pc Cute Capybara Squeeze Toy, Soft Animal Squishy Sensory Fidget Toy for Kids Teens Adults Stress Relief, Kawaii Office Desk Toy, Christmas Birthday Gift Stocking Stuffers","US $5.01","US $15.00","66%","https://aliexpress.com/item/3256811986578676.html","https://ae-pic-a1.aliexpress-media.com/kf/S2a031ad3113d49abb952327d21436f9av.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","1,000+ sold","1000","Free","2026-04-25 0:00:00","Not Available"
"3256812035535389","Soft Pineapple Shaped Squeeze Toy, Cute Squishy Sensory Fidget Toy for Stress Relief, Kids Birthday Present, Christmas Stocking Stuffers Halloween Gift","US $5.62","US $14.48","61%","https://aliexpress.com/item/3256812035535389.html","https://ae-pic-a1.aliexpress-media.com/kf/S3197c59c35884e60b0085c24ce7da10dN.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","1,000+ sold","1000","Free","2026-05-03 0:00:00","Not Available"
"3256812332909188","NeeDoh Dippin Dazzler Egg Donut prank stress relief toy soft glue vinyl squeeze toy Slow Rebound Pinch Ornament Relaxation","US $7.45","US $19.13","61%","https://aliexpress.com/item/3256812332909188.html","https://ae-pic-a1.aliexpress-media.com/kf/S04e9c62e3fa54926b3563d614027872el.jpg","4.9","Not Available","Not Available","Not Available","Not Available","US","Not Available","1,000+ sold","1000","Free","2026-06-17 0:00:00","Not Available"
